GeneSymbol	NCBIid
SNORA7B	677797
SNORA9	677798
SNORA11	677799
STAT6	6778
SNORA12	677800
SNORA14A	677801
SNORA14B	677802
SNORA15	677803
SNORA17A	677804
SNORA18	677805
SNORA20	677806
SNORA22	677807
SNORA23	677808
SNORA24	677809
SNORA26	677810
SNORA28	677811
SNORA29	677812
SNORA30	677813
SNORA31	677814
SNORA2C	677815
SNORA35	677816
SNORA36A	677817
SNORA36B	677818
SNORA37	677819
SNORA38	677820
SNORA71E	677821
SNORA40	677822
SNORA80E	677823
SNORA17B	677824
SNORA44	677825
SNORA3B	677826
SNORA46	677827
SNORA47	677828
SNORA49	677829
SNORA50A	677830
SNORA51	677831
SNORA53	677832
SNORA54	677833
SNORA55	677834
SNORA56	677835
SNORA58	677836
SNORA60	677837
SNORA61	677838
SNORA71C	677839
SNORA71D	677840
SNORA74B	677841
SNORA50C	677842
SNORA77	677843
SNORA78	677844
SNORA79	677845
SNORA80A	677846
SNORA81	677847
SNORD1A	677848
SNORD1B	677849
SNORD1C	677850
SNORA59B	677882
SNORA59A	677885
STATH	6779
ZFP36L2	678
STAU1	6780
STC1	6781
HSPA13	6782
SULT1E1	6783
ELOVL4	6785
STIM1	6786
CD27-AS1	678655
NEK4	6787
STK3	6788
STK4	6789
AURKA	6790
AURKAP1	6791
CDKL5	6792
STK10	6793
STK11	6794
AURKC	6795
SULT1A2	6799
BRS3	680
STRN	6801
STX1A	6804
STX3	6809
STX4	6810
STX5	6811
STXBP1	6812
STXBP2	6813
STXBP3	6814
STYX	6815
SULT1A1	6817
SULT1A3	6818
SULT1C2	6819
BSG	682
SULT2B1	6820
SUOX	6821
SULT2A1	6822
SUPT4H1	6827
SUPT5H	6829
BST1	683
SUPT6H	6830
SUPV3L1	6832
ABCC8	6833
SURF1	6834
SURF2	6835
SURF4	6836
MED22	6837
SURF6	6838
SUV39H1	6839
BST2	684
SVIL	6840
VAMP1	6843
VAMP2	6844
VAMP7	6845
XCL2	6846
SYCP1	6847
SNORA25	684959
BTC	685
SYK	6850
SYN1	6853
SYN2	6854
SYP	6855
SYPL1	6856
SYT1	6857
BTD	686
SYT4	6860
SYT5	6861
TBXT	6862
TAC1	6863
TACR2	6865
TAC3	6866
TACC1	6867
ADAM17	6868
TACR1	6869
KLF9	687
TACR3	6870
TADA2A	6871
TAF1	6872
TAF2	6873
TAF4	6874
TAF4B	6875
TAGLN	6876
TAF5	6877
TAF6	6878
TAF7	6879
KLF5	688
TAF9	6880
TAF10	6881
TAF11	6882
TAF12	6883
TAF13	6884
MAP3K7	6885
TAL1	6886
TAL2	6887
TALDO1	6888
BTF3	689
TAP1	6890
TAP2	6891
TAPBP	6892
TARBP1	6894
TARBP2	6895
TARS	6897
TAT	6898
TBX1	6899
BTF3P11	690
CNTN2	6900
TAZ	6901
TBCA	6902
TBCC	6903
TBCD	6904
TBCE	6905
SERPINA7	6906
TBL1X	6907
TBP	6908
TBX2	6909
TBX5	6910
TBX6	6911
TBX15	6913
TBXA2R	6915
TBXAS1	6916
TCEA1	6917
TCEA2	6919
TCEA3	6920
SNORD9	692053
SNORD12	692057
SNORD11	692058
SNORA32	692063
SNORD5	692072
SNORA16A	692073
SNORD6	692075
SNORD7	692076
SNORD13	692084
SNORD45C	692085
SNORD17	692086
SNORD49B	692087
SNORD50B	692088
SNORD19	692089
SNORD59B	692090
SNORD23	692091
SNORD32B	692092
SNORD62B	692093
MSMP	692094
FAM86DP	692099
ELOC	6921
SNORD65	692106
SNORD66	692107
SNORD67	692108
SNORD69	692109
SNORD70	692110
SNORD71	692111
SCARNA10	692148
SCARNA14	692149
SNORA16B	692157
SNORA57	692158
GRASP-AS1	692159
SNORD75	692195
SNORD76	692196
SNORD77	692197
SNORD78	692198
SNORD84	692199
SNORD103C	692200
SNORD86	692201
SNORD88A	692202
SNORD88B	692203
SNORD88C	692204
SNORD89	692205
SNORD90	692206
SNORD91A	692207
SNORD91B	692208
SNORD92	692209
SNORD93	692210
SNORD98	692211
SNORD99	692212
SNORD110	692213
SNORD111	692214
SNORD112	692215
SNORD97	692223
SNORD94	692225
SNORD96B	692226
SNORD104	692227
SNORD105	692229
SNORD117	692233
SNORD103A	692234
SNORD103B	692235
LOC692247	692247
ELOB	6923
PPAN-P2RY11	692312
ELOA	6924
TCF4	6925
TBX3	6926
HNF1A	6927
HNF1B	6928
TCF3	6929
MIR33B	693120
MIR411	693121
MIR421	693122
MIR449B	693123
MIR532	693124
MIR548A1	693125
MIR548A2	693126
MIR548A3	693127
MIR548B	693128
MIR548C	693129
MIR548D1	693130
MIR548D2	693131
MIR549A	693132
MIR550A1	693133
MIR550A2	693134
MIR551A	693135
MIR551B	693136
MIR552	693137
MIR553	693138
MIR554	693139
MIR555	693140
MIR556	693141
MIR557	693142
MIR558	693143
MIR559	693144
MIR561	693146
MIR562	693147
MIR563	693148
MIR564	693149
MIR567	693152
MIR568	693153
MIR569	693154
MIR570	693155
MIR571	693156
MIR572	693157
MIR573	693158
MIR574	693159
MIR575	693160
MIR576	693161
MIR577	693162
MIR578	693163
MIR579	693164
MIR580	693165
MIR581	693166
MIR582	693167
MIR583	693168
MIR584	693169
MIR585	693170
MIR586	693171
MIR587	693172
MIR588	693173
MIR589	693174
MIR590	693175
MIR591	693176
MIR592	693177
MIR593	693178
MIR595	693180
MIR596	693181
MIR597	693182
MIR598	693183
MIR599	693184
MIR600	693185
MIR601	693186
MIR602	693187
MIR603	693188
MIR604	693189
MIR605	693190
MIR606	693191
MIR607	693192
MIR608	693193
MIR609	693194
MIR610	693195
MIR611	693196
MIR612	693197
MIR613	693198
MIR614	693199
TCF7	6932
MIR615	693200
MIR616	693201
MIR617	693202
MIR618	693203
MIR619	693204
MIR620	693205
MIR621	693206
MIR622	693207
MIR623	693208
MIR624	693209
MIR625	693210
MIR626	693211
MIR627	693212
MIR628	693213
MIR629	693214
MIR630	693215
MIR631	693216
MIR632	693217
MIR633	693218
MIR634	693219
MIR635	693220
MIR636	693221
MIR637	693222
MIR638	693223
MIR639	693224
MIR640	693225
MIR641	693226
MIR642A	693227
MIR643	693228
MIR644A	693229
MIR645	693230
MIR646	693231
MIR647	693232
MIR648	693233
MIR649	693234
MIR92B	693235
TCF7L2	6934
ZEB1	6935
GCFC2	6936
TCF12	6938
TCF15	6939
BTG1	694
ZNF354A	6940
TCF19	6941
TCF20	6942
TCF21	6943
VPS72	6944
MLX	6945
TCN1	6947
TCN2	6948
TCOF1	6949
BTK	695
TCP1	6950
TCP10	6953
TCP11	6954
BTN1A1	696
TRBV25OR9-2	6960
TRBV20OR9-2	6962
TRGC2	6967
TECTB	6975
TRGV3	6976
TRGV5	6978
TRGV7	6981
TRGV9	6983
TCTA	6988
BUB1	699
DYNLT3	6990
TCTE3	6991
PPP1R11	6992
DYNLT1	6993
TDG	6996
TDGF1	6997
TDGF1P3	6998
TDO2	6999
ACTC1	70
PRDX2	7001
TEAD1	7003
TEAD4	7004
TEAD3	7005
TEC	7006
TECTA	7007
TEF	7008
TMBIM6	7009
BUB1B	701
TEK	7010
TEP1	7011
TERC	7012
TERF1	7013
TERF2	7014
TERT	7015
TESK1	7016
TF	7018
TFAM	7019
TFAP2A	7020
TFAP2B	7021
TFAP2C	7022
TFAP4	7023
TFCP2	7024
NR2F1	7025
NR2F2	7026
TFDP1	7027
TFDP2	7029
TFE3	7030
TFF1	7031
TFF2	7032
TFF3	7033
TFPI	7035
TFR2	7036
TFRC	7037
TG	7038
TGFA	7039
TGFB1	7040
TGFB1I1	7041
TGFB2	7042
TGFB3	7043
LEFTY2	7044
TGFBI	7045
TGFBR1	7046
TGM4	7047
TGFBR2	7048
TGFBR3	7049
BYSL	705
TGIF1	7050
TGM1	7051
TGM2	7052
TGM3	7053
TH	7054
THBD	7056
THBS1	7057
THBS2	7058
THBS3	7059
TSPO	706
THBS4	7060
TCHH	7062
THOP1	7064
THPO	7066
THRA	7067
THRB	7068
THRSP	7069
THY1	7070
KLF10	7071
TIA1	7072
TIAL1	7073
TIAM1	7074
TIE1	7075
TIMP1	7076
TIMP2	7077
TIMP3	7078
TIMP4	7079
C1QBP	708
NKX2-1	7080
TJP1	7082
TK1	7083
TK2	7084
TKT	7086
ICAM5	7087
TLE1	7088
TLE2	7089
TLE3	7090
TLE4	7091
TLL1	7092
TLL2	7093
TLN1	7094
SEC62	7095
TLR1	7096
TLR2	7097
TLR3	7098
TLR4	7099
ACTG1	71
SERPING1	710
TLR5	7100
NR2E1	7101
TSPAN7	7102
TSPAN8	7103
TM4SF4	7104
TSPAN6	7105
TSPAN4	7106
GPR137B	7107
TM7SF2	7108
TRAPPC10	7109
ERC2-IT1	711
TMF1	7110
TMOD1	7111
TMPO	7112
TMPRSS2	7113
TMSB4X	7114
C1QA	712
CLDN5	7122
CLEC3B	7123
TNF	7124
TNNC2	7125
TNFAIP1	7126
TNFAIP2	7127
TNFAIP3	7128
C1QB	713
TNFAIP6	7130
TNFRSF1A	7132
TNFRSF1B	7133
TNNC1	7134
TNNI1	7135
TNNI2	7136
TNNI3	7137
TNNT1	7138
TNNT2	7139
C1QC	714
TNNT3	7140
TNP1	7141
TNP2	7142
TNR	7143
TNS1	7145
TNXA	7146
TNXB	7148
C1R	715
TOP1	7150
TOP1P1	7151
TOP1P2	7152
TOP2A	7153
TOP2B	7155
TOP3A	7156
TP53	7157
TP53BP1	7158
TP53BP2	7159
C1S	716
TP73	7161
TPBG	7162
TPD52	7163
TPD52L1	7164
TPD52L2	7165
TPH1	7166
TPI1	7167
TPM1	7168
TPM2	7169
C2	717
TPM3	7170
TPM4	7171
TPMT	7172
TPO	7173
TPP2	7174
TPR	7175
TPSAB1	7177
TPT1	7178
TPTE	7179
C3	718
CRISP2	7180
NR2C1	7181
NR2C2	7182
HSP90B1	7184
TRAF1	7185
TRAF2	7186
TRAF3	7187
TRAF5	7188
TRAF6	7189
C3AR1	719
HSP90B2P	7190
TRG-GCC2-6	7196
ACTG2	72
C4A	720
TRH	7200
TRHR	7201
CCT3	7203
TRIO	7204
TRIP6	7205
TRL-AAG2-3	7207
C4B	721
TRN-GTT2-1	7214
TRO	7216
C4BPA	722
TRPC1	7220
TRPC2	7221
TRPC3	7222
TRPC4	7223
TRPC5	7224
TRPC6	7225
TRPM2	7226
TRPS1	7227
MIR650	723778
MIR651	723779
MIG7	723788
HIST2H2AA4	723790
LHFPL3-AS2	723809
INS-IGF2	723961
ANP32AP1	723972
MIR652	724022
MIR653	724023
MIR654	724024
MIR655	724025
MIR656	724026
MIR657	724027
MIR658	724028
MIR659	724029
MIR660	724030
MIR661	724031
MIR662	724032
MIR663A	724033
DEFA11P	724068
LINC01545	724087
SNHG4	724102
TSN	7247
TSC1	7248
TSC2	7249
C4BPB	725
TSG101	7251
TSHB	7252
TSHR	7253
TSNAX	7257
TSPY1	7258
TSPYL1	7259
CAPN5	726
EIPR1	7260
PHLDA2	7262
TST	7263
TSTA3	7264
TTC1	7265
DNAJC7	7266
TTC3	7267
TTC4	7268
C5	727
TTF1	7270
TTK	7272
TTN	7273
TTPA	7274
TUB	7275
TTR	7276
SNORD118	727676
CASC8	727677
TAB3-AS1	727682
C1orf195	727684
LINC00163	727699
TUBA4A	7277
SNORD116-19	727708
LOC727751	727751
ROCK1P1	727758
MAFIP	727764
TUBA3C	7278
RNF208	727800
SPATA31A3	727830
GOLGA6L6	727832
SSX2B	727837
RGPD8	727851
DDX11L16	727856
BHLHA9	727857
FAM156B	727866
LOC727896	727896
MUC5B	727897
SPATA31A5	727905
GOLGA8Q	727909
TLCD2	727910
AGBL1-AS1	727915
LINC02203	727924
GXYLT2	727936
RHOXF2B	727940
LINC01874	727944
SDHAP2	727956
MROH1	727957
LOC727978	727978
LINC01249	727982
PDYN-AS1	727993
C5AR1	728
TUBB2A	7280
MCHR2-AS1	728012
LOC728024	728024
BMS1P14	728034
CT47A10	728036
SSR4P1	728039
LINC02499	728040
CT47A9	728042
GOLGA8O	728047
CT47A8	728049
CT47A6	728062
FAM133DP	728066
CT47A5	728072
CT47A4	728075
LINC00290	728081
CT47A3	728082
LINC02458	728084
CT47A2	728090
LOC728095	728095
CT47A1	728096
ANXA8L1	728113
ZBTB8B	728116
NUTM2A	728118
NUTM2D	728130
TSPY3	728137
LOC728158	728158
LINC02363	728175
NUTM2A-AS1	728190
LINC00460	728192
RSPH10B2	728194
LOC728196	728196
FAM155A	728215
FAM245A	728218
KRTAP4-8	728224
GGTLC3	728226
LINC01433	728228
TMEM191B	728229
PI4KAP1	728233
MAGED4	728239
KRTAP1-4	728255
FAM157A	728262
CARMN	728264
MAGEA9B	728269
CLEC19A	728276
KRTAP2-2	728279
LINC02027	728290
D2HGDH	728294
KRTAP19-8	728299
TUBG1	7283
GOLGA6L7	728310
KRTAP9-1	728318
LINC01881	728323
LINC02667	728327
FRG1-DT	728339
GTF2H2C	728340
LINC00992	728342
NXF2B	728343
DEFA1B	728358
OVOL3	728361
USP17L24	728369
USP17L25	728373
ARHGEF34P	728377
POTEF	728378
USP17L26	728379
USP17L5	728386
LOC728392	728392
USP17L27	728393
TSPY4	728395
TUFM	7284
USP17L28	728400
TPI1P3	728402
TSPY8	728403
USP17L29	728405
PARGP1	728407
LINC01548	728409
GUSBP1	728411
USP17L30	728419
LINC01137	728431
C20orf187	728434
GGT2	728441
PPIEL	728448
LINC00687	728450
OPN1MW2	728458
TGFB2-AS1	728463
METTL24	728464
LOC728485	728485
DNLZ	728489
SERF1B	728492
FAM74A3	728495
GOLGA8H	728498
SPDYE8P	728524
C2orf92	728537
LOC728554	728554
ENTPD1-AS1	728558
C12orf73	728568
CNTNAP3B	728577
CCDC192	728586
MS4A18	728588
CCDC169	728591
DCDC2C	728597
TUFT1	7286
PCAT18	728606
SDHAP3	728609
LOC728613	728613
ASB9P1	728619
CCDC30	728621
SKP1P2	728622
DHRS4L1	728635
MEIKIN	728637
FAM133CP	728640
CDK11A	728642
HNRNPA1P33	728643
HULC	728655
DMRTC1B	728656
RPL13AP5	728658
LOC728660	728660
SLC35E2B	728661
LOC728673	728673
EIF3CL	728689
SPANXB1	728695
TULP1	7287
SPANXA2	728712
LOC728715	728715
LINC01346	728716
ZBED3-AS1	728723
LINC00977	728724
MAP4K3-DT	728730
NPIPB8	728734
LOC728739	728739
NPIPB6	728741
LOC728743	728743
ANKRD20A4	728747
LOC728752	728752
LOC728755	728755
PIN4P1	728758
CROCC2	728763
SCAMP1-AS1	728769
PABPC1P2	728773
ANKDD1B	728780
FRMPD2B	728798
TULP2	7288
NSFP1	728806
C1GALT1C1L	728819
FAM72D	728833
NBPF8	728841
LINC00623	728855
C12orf71	728858
FAM182B	728882
NPIPB11	728888
TULP3	7289
CT45A2	728911
PDE4DIPP1	728920
ZNF736	728927
ELOA3B	728929
PPIAL4F	728945
ZNF705D	728957
RPS15AP10	728963
LOC728975	728975
UNC5B-AS1	728978
LOC728989	728989
C6	729
HIRA	7290
ZBED5-AS1	729013
RPEL1	729020
SLC15A5	729025
FAAHP1	729041
TEX46	729059
LOC729080	729080
OIP5-AS1	729082
LINC02158	729083
GASK1A	729085
AGAP5	729092
BMS1P4	729096
TWIST1	7291
RGPD4-AS1	729121
GTF2IRD1P1	729156
NPAP1L	729159
FAM239B	729162
ANKRD20A8P	729171
KATNBL1P6	729176
NBAT1	729177
STXBP5-AS1	729178
TNFSF4	7292
SPACA5B	729201
LOC729218	729218
FLJ45513	729220
KIAA2012-AS1	729224
CCR2	729230
PRR20B	729233
FAHD2CP	729234
SFTPA2	729238
PRR20C	729240
PRR20D	729246
PRR20E	729250
KRT16P1	729252
LOC729254	729254
NUTM2B	729262
TP53TG3D	729264
ZNF286B	729288
LOC729291	729291
LOC729296	729296
TNFRSF4	7293
LOC729305	729305
LINC02510	729307
OC90	729330
CETN4P	729338
LINC01873	729348
TP53TG3B	729355
PLIN4	729359
FAM86HP	729375
TRIM49D2	729384
GAGE12J	729396
TXK	7294
LMO7DN	729420
GAGE12C	729422
GAGE12B	729428
GAGE12E	729431
CASTOR2	729438
CCDC61	729440
GAGE12H	729442
GAGE2A	729447
LOC729451	729451
MBD3L2B	729458
FAM230J	729461
HSD52	729467
PGM5P4	729468
RAD51AP2	729475
TXN	7295
LINC02226	729506
TMEM242	729515
AACSP1	729522
PRAMEF14	729528
FAM72A	729533
RGPD6	729540
LOC729558	729558
DIRC3	729582
LINC01556	729583
SPDYE6	729597
TXNRD1	7296
LOC729603	729603
LOC729609	729609
FLJ37453	729614
PRR23A	729627
MRS2P2	729633
ZNF812P	729648
LOC729652	729652
PACRG-AS3	729658
CCDC175	729665
GOLGA2P6	729668
LINC00847	729678
LOC729681	729681
LOC729683	729683
FAM90A2P	729689
TYK2	7297
DNAJC27-AS1	729723
LOC729732	729732
LOC729737	729737
PPIAP46	729739
ZNF878	729747
PRSS44	729756
OR4F29	729759
CEACAM18	729767
GOLGA8CP	729786
SEC14L1P1	729799
TYMS	7298
LOC729815	729815
FAM160A1	729830
UMAD1	729852
RGPD2	729857
LSP1P3	729862
LOC729867	729867
LOC729870	729870
TBC1D3	729873
TBC1D3H	729877
TYR	7299
ANKRD34C-AS1	729911
ISPD	729920
LOC729930	729930
LINC01915	729950
SHISA7	729956
LOC729966	729966
MORN2	729967
LOC729968	729968
LOC729970	729970
RFPL4AL1	729974
LINC01530	729975
NPIPB2	729978
LINC01776	729987
BORCS8	729991
SHISA9	729993
C7	730
SEC14L6	730005
ABCC6P2	730013
ZNF814	730051
ZNF726	730087
LINC00886	730091
RRN3P1	730092
MOSMO	730094
LOC730098	730098
TYRO3	7301
LOC730100	730100
LOC730101	730101
CRYZL2P	730102
LINC01100	730109
FAM166B	730112
TMEM229A	730130
GSTA7P	730152
TEX50	730159
LOC730183	730183
MEIS1-AS3	730198
TYRO3P	7302
LOC730202	730202
LINC01136	730227
LOC730234	730234
ACOD1	730249
PPIAL4E	730262
LOC730268	730268
ZNF735	730291
LOC730338	730338
GTF2H2C_2	730394
TYROBP	7305
TYRP1	7306
LOC730668	730668
U2AF1	7307
KRTAP2-3	730755
MYT1L-AS1	730811
LINC02447	730971
C8A	731
LOC731075	731075
UBA52	7311
LOC731157	731157
RFX8	731220
LINC01220	731223
LINC01347	731275
UBB	7314
MIR3945HG	731424
UBC	7316
LINC01348	731656
UBA1	7317
LINC01300	731779
FAM238B	731789
UBA7	7318
UBE2A	7319
C8B	732
UBE2B	7320
UBE2D1	7321
UBE2D2	7322
TDRG1	732253
LOC732265	732265
LINC00917	732275
UBE2D3	7323
UBE2E1	7324
UBE2E2	7325
UBE2G1	7326
UBE2G2	7327
UBE2H	7328
UBE2I	7329
C8G	733
UBE2L3	7332
UBE2N	7334
UBE2V1	7335
UBE2V2	7336
UBE3A	7337
OSGIN2	734
SUMO1	7341
UBP1	7342
UBTF	7343
UCHL1	7345
UCHL3	7347
UPK1B	7348
UCN	7349
C9	735
UCP1	7350
UCP2	7351
UCP3	7352
UFD1	7353
SNHG9	735301
SLC35A2	7355
SCGB1A1	7356
UGCG	7357
UGDH	7358
UGP2	7360
UGT2B4	7363
UGT2B7	7364
UGT2B10	7365
UGT2B15	7366
UGT2B17	7367
UGT8	7368
UMOD	7369
UCK2	7371
UMPS	7372
COL14A1	7373
UNG	7374
USP4	7375
NR1H2	7376
UPP1	7378
UPK2	7379
VPS51	738
UPK3A	7380
UQCRB	7381
UQCRC1	7384
UQCRC2	7385
UQCRFS1	7386
UQCRH	7388
UROD	7389
UROS	7390
USF1	7391
USF2	7392
USP1	7398
USH2A	7399
MRPL49	740
CLRN1	7401
UTRN	7402
KDM6A	7403
UTY	7404
UVRAG	7405
VARS	7407
VASP	7408
VAV1	7409
ZNHIT2	741
VAV2	7410
VBP1	7411
VCAM1	7412
VCL	7414
VCP	7415
VDAC1	7416
VDAC2	7417
VDAC3	7419
VDR	7421
VEGFA	7422
VEGFB	7423
VEGFC	7424
VGF	7425
VHL	7428
VIL1	7429
EZR	7430
VIM	7431
VIP	7432
VIPR1	7433
VIPR2	7434
VLDLR	7436
BEST1	7439
MPPED2	744
VPREB1	7441
TRPV1	7442
VRK1	7443
VRK2	7444
VSNL1	7447
VTN	7448
MYRF	745
VWF	7450
WARS	7453
WAS	7454
ZAN	7455
WIPF1	7456
EIF4H	7458
TMEM258	746
CLIP2	7461
LAT2	7462
CORO2A	7464
WEE1	7465
WFS1	7466
NSD2	7468
NELFA	7469
DAGLA	747
WNT1	7471
WNT2	7472
WNT3	7473
WNT5A	7474
WNT6	7475
WNT7A	7476
WNT7B	7477
WNT8A	7478
WNT8B	7479
WNT10B	7480
WNT11	7481
WNT2B	7482
WNT9A	7483
WNT9B	7484
WRB	7485
WRN	7486
WT1	7490
XBP1	7494
XDH	7498
XG	7499
GAS8-AS1	750
XIST	7503
XK	7504
XPA	7507
XPC	7508
CSKMT	751071
XPNPEP1	7511
XPNPEP2	7512
XPO1	7514
XRCC1	7515
LINC00106	751580
XRCC2	7516
XRCC3	7517
XRCC4	7518
FMNL1	752
XRCC5	7520
CEMP1	752014
YES1	7525
YY1	7528
YWHAB	7529
LDLRAD4	753
YWHAE	7531
YWHAG	7532
YWHAH	7533
YWHAZ	7534
ZAP70	7535
SF1	7536
ZFP36	7538
ZFP37	7539
PTTG1IP	754
ZBTB14	7541
ZFPL1	7542
ZFX	7543
ZFY	7544
ZIC1	7545
ZIC2	7546
ZIC3	7547
ZNF2	7549
CFAP410	755
ZNF3	7551
ZNF711	7552
ZNF7	7553
ZNF8	7554
CNBP	7555
ZNF10	7556
ZNF12	7559
ZNF14	7561
ZNF708	7562
ZNF16	7564
ZNF17	7565
ZNF18	7566
ZNF19	7567
ZNF20	7568
ZNF182	7569
TMEM50B	757
ZNF22	7570
ZNF23	7571
ZNF24	7572
ZNF26	7574
ZNF28	7576
ZSCAN20	7579
MPPED1	758
ZNF32	7580
ZNF33A	7581
ZNF33B	7582
ZNF35	7584
ZKSCAN1	7586
ZNF37A	7587
ZSCAN21	7589
CA1	759
ZNF41	7592
MZF1	7593
ZNF43	7594
ZNF45	7596
ZBTB25	7597
CA2	760
ZNF56	7608
CA3	761
ZNF66	7617
CA4	762
ZNF69	7620
ZNF70	7621
ZNF74	7625
ZNF75D	7626
ZNF75A	7627
ZNF76	7629
CA5A	763
ZNF79	7633
ZNF80	7634
ZNF84	7637
ZNF221	7638
ZNF85	7639
ZNF90	7643
ZNF91	7644
CA6	765
ZNF99	7652
CA7	766
CA8	767
ZNF222	7673
ZNF121	7675
SYS1-DBNDD2	767557
LUZP6	767558
SNORD113-1	767561
SNORD113-2	767562
SNORD113-3	767563
SNORD113-4	767564
SNORD113-5	767565
SNORD113-6	767566
SNORD113-7	767567
SNORD113-8	767568
SNORD113-9	767569
SNORD114-1	767577
SNORD114-2	767578
SNORD114-3	767579
SNORD114-4	767580
SNORD114-5	767581
SNORD114-6	767582
SNORD114-7	767583
SNORD114-8	767584
SNORD114-9	767585
SNORD114-10	767588
SNORD114-11	767589
SNORD114-12	767590
SNORD114-13	767591
SNORD114-14	767592
SNORD114-15	767593
SNORD114-16	767594
SNORD114-17	767595
SNORD114-18	767596
SNORD114-19	767597
SNORD114-20	767598
SNORD114-21	767599
SNORD114-22	767600
SNORD114-23	767603
SNORD114-24	767604
SNORD114-25	767605
SNORD114-26	767606
SNORD114-27	767608
SNORD114-28	767609
SNORD114-29	767610
SNORD114-30	767611
SNORD114-31	767612
ZNF124	7678
H2BFXP	767811
PFN1P2	767846
CA9	768
HAR1A	768096
HAR1B	768097
MKRN3	7681
PRCD	768206
RELL1	768211
MIR758	768212
MIR671	768213
MIR668	768214
MIR767	768215
MIR454	768216
MIR769	768217
MIR766	768218
MIR802	768219
MIR765	768220
MIR770	768222
PSAPL1	768239
MKRN7P	7686
ZNF131	7690
ZNF132	7691
ZNF133	7692
ZNF134	7693
ZNF135	7694
ZNF136	7695
ZNF137P	7696
ZNF138	7697
ZNF140	7699
CA11	770
ZNF141	7700
ZNF142	7701
ZNF143	7702
PCGF2	7703
ZBTB16	7704
ZNF146	7705
TRIM25	7706
ZNF148	7707
ZBTB17	7709
CA12	771
ZNF154	7710
ZNF155	7711
ZNF157	7712
VEZF1	7716
ZNF165	7718
TRIM26	7726
ZNF174	7727
ZNF175	7728
CACNA1A	773
ZNF177	7730
RNF112	7732
ZNF180	7733
RNF113A	7737
ZNF184	7738
ZNF185	7739
CACNA1B	774
ZSCAN26	7741
ZNF189	7743
ZKSCAN8	7745
ZSCAN9	7746
ZNF195	7748
CACNA1C	775
ZMYM2	7750
ZNF200	7752
ZNF202	7753
ZNF204P	7754
ZNF205	7755
ZNF207	7756
ZNF208	7757
CACNA1D	776
ZNF213	7760
ZNF214	7761
ZNF215	7762
ZFAND5	7763
ZNF217	7764
ZNF223	7766
ZNF224	7767
ZNF225	7768
ZNF226	7769
CACNA1E	777
ZNF227	7770
ZNF112	7771
ZNF229	7772
ZNF230	7773
ZNF232	7775
ZNF236	7776
SLC30A1	7779
CACNA1F	778
SLC30A2	7780
SLC30A3	7781
SLC30A4	7782
ZP2	7783
ZP3	7784
MAP3K12	7786
ZXDA	7789
CACNA1S	779
ZYX	7791
LUZP1	7798
PRDM2	7799
DDR1	780
DNALI1	7802
PTP4A1	7803
LRP8	7804
LAPTM5	7805
LOC780529	780529
TVP23A	780776
SNORD3A	780851
SNORD3B-2	780852
SNORD3C	780853
SNORD3D	780854
BSND	7809
CACNA2D1	781
CSDE1	7812
EVI5	7813
DAP3	7818
CACNB1	782
NPHS2	7827
CACNB2	783
BTG2	7832
PXDN	7837
CACNB3	784
ALMS1	7840
MOGS	7841
RNF103	7844
TUBA1A	7846
PAX8	7849
CACNB4	785
IL1R2	7850
MALL	7851
CXCR4	7852
FZD5	7855
SCG2	7857
CACNG1	786
BRPF1	7862
IFRD2	7866
MAPKAPK3	7867
SEMA3B	7869
SLMAP	7871
MANF	7873
USP7	7874
RAB7A	7879
SLC25A20	788
KCNAB1	7881
SLBP	7884
DUSP26	78986
CRELD1	78987
MRPL57	78988
COLEC11	78989
OTUB2	78990
PCYOX1L	78991
YIPF2	78992
PRR14	78994
C17orf53	78995
CYREN	78996
GDAP1L1	78997
RHPN1-AS1	78998
LRFN4	78999
CAD	790
AUNIP	79000
VKORC1	79001
TRIR	79002
MIS12	79003
CUEDC2	79004
SCNM1	79005
METRN	79006
DBNDD1	79007
SLX1B	79008
DDX50	79009
CAMKV	79012
LINC01260	79015
DDA1	79016
GGCT	79017
GID4	79018
CENPM	79019
C7orf25	79020
TMEM106C	79022
NUP37	79023
SMIM2	79024
FNDC11	79025
AHNAK	79026
ZNF655	79027
SPATA5L1	79029
ST8SIA4	7903
PDCL3	79031
ERI3	79033
C7orf26	79034
NABP2	79035
KXD1	79036
PVRIG	79037
ZFYVE21	79038
DDX54	79039
TMEM38A	79041
TSEN34	79042
KCTD15	79047
SECISBP2	79048
REEP5	7905
NOC4L	79050
ALG8	79053
TRPM8	79054
PRRG4	79056
PRRG3	79057
ASPSCR1	79058
TMEM223	79064
ATG9A	79065
METTL16	79066
FTO	79068
KDELC1	79070
ELOVL6	79071
FASTKD3	79072
TMEM109	79073
C2orf49	79074
DSCC1	79075
DCTPP1	79077
C1orf50	79078
CCDC86	79080
LBHD1	79081
MLPH	79083
WDR77	79084
SLC25A23	79085
SMIM7	79086
ALG12	79087
ZNF426	79088
TMUB2	79089
TRAPPC6A	79090
METTL22	79091
CARD14	79092
CHAC1	79094
C9orf16	79095
ESRG	790952
TSL	790953
UQCC3	790955
C11orf49	79096
TRIM48	79097
C1orf116	79098
LINC00626	79100
TAF1D	79101
RNF26	79102
MEG8	79104
MAPKAP1	79109
PWRN1	791114
PWRN2	791115
DEK	7913
DHX58	79132
NDUFAF5	79133
TMEM185B	79134
APOO	79135
